-0.384738 	0.384738 	0.005 	0.24885 	0.247238 	-1.44595e-20
-0.407115 	0.407115 	0.005 	0.382419 	0.364771 	-1.29116e-19
-0.430947 	0.430947 	0.005 	0.495148 	0.451071 	-3.52216e-20
-0.456329 	0.456329 	0.005 	0.588558 	0.508614 	4.48216e-20
-0.483362 	0.483362 	0.005 	0.664598 	0.540666 	5.16653e-20
-0.512154 	0.512154 	0.005 	0.7255 	0.551237 	-1.42549e-19
-0.542818 	0.542818 	0.005 	0.773754 	0.544745 	-2.80035e-19
-0.575476 	0.575476 	0.005 	0.811928 	0.525686 	-8.08215e-20
-0.610259 	0.610259 	0.005 	0.842363 	0.498291 	3.23733e-19
-0.647304 	0.647304 	0.005 	0.867586 	0.465489 	-6.71975e-20
-0.686758 	0.686758 	0.005 	0.891036 	0.429152 	-9.01682e-20
-0.707107 	0.707107 	0.005 	0.897537 	0.401436 	6.0877e-20
-0.730764 	0.730764 	0.005 	0.920971 	0.405385 	0
-0.775087 	0.775087 	0.005 	0.945449 	0.390556 	0
-0.799826 	0.799826 	0.005 	0.935509 	0.350283 	0
-0.829769 	0.829769 	0.005 	0.955786 	0.339963 	0
-0.874031 	0.874031 	0.005 	0.974232 	0.329673 	0
-0.901085 	0.901085 	0.005 	0.955659 	0.292938 	0
-0.938037 	0.938037 	0.005 	0.971773 	0.285312 	0
-0.982085 	0.982085 	0.005 	0.986898 	0.276669 	0
-1.01167 	1.01167 	0.005 	0.973619 	0.246027 	0
-1.05644 	1.05644 	0.005 	0.986816 	0.239626 	0
-1.10009 	1.10009 	0.005 	0.999259 	0.232464 	0
-1.13244 	1.13244 	0.005 	0.987772 	0.206744 	0
-1.18591 	1.18591 	0.005 	0.998735 	0.201373 	0
-1.22896 	1.22896 	0.005 	1.00907 	0.195342 	0
-1.26433 	1.26433 	0.005 	0.999382 	0.173741 	0
-1.3275 	1.3275 	0.005 	1.00837 	0.169082 	0
-1.36969 	1.36969 	0.005 	1.0168 	0.163834 	0
-1.40838 	1.40838 	0.005 	1.00824 	0.145489 	0
-1.48234 	1.48234 	0.005 	1.01548 	0.141312 	0
-1.52338 	1.52338 	0.005 	1.02222 	0.136607 	0
-1.56569 	1.56569 	0.005 	1.01445 	0.120936 	0
-1.64698 	1.64698 	0.005 	1.02013 	0.117078 	0
-1.69122 	1.69122 	0.005 	1.01346 	0.102483 	0
-1.74217 	1.74217 	0.005 	1.01813 	0.0992903 	0
-1.82614 	1.82614 	0.005 	1.02244 	0.0956478 	0
-1.87452 	1.87452 	0.005 	1.01607 	0.0830949 	0
-1.9358 	1.9358 	0.005 	1.01952 	0.0800061 	0
-2.02179 	2.02179 	0.005 	1.02266 	0.0765172 	0
-2.0747 	2.0747 	0.005 	1.01652 	0.065715 	0
-2.14755 	2.14755 	0.005 	1.01894 	0.0627083 	0
-2.23545 	2.23545 	0.005 	1.02111 	0.0593475 	0
-2.29331 	2.29331 	0.005 	1.01518 	0.0500889 	0
-2.37911 	2.37911 	0.005 	1.01677 	0.0471763 	0
-2.46878 	2.46878 	0.005 	1.01816 	0.0439538 	0
-2.53205 	2.53205 	0.005 	1.0125 	0.0361083 	0
-2.63233 	2.63233 	0.005 	1.01344 	0.0333409 	0
-2.72358 	2.72358 	0.005 	1.01424 	0.0303092 	0
-2.79278 	2.79278 	0.005 	1.00899 	0.023828 	0
-2.90925 	2.90925 	0.005 	1.00947 	0.0213059 	0
-3.00185 	3.00185 	0.005 	1.00987 	0.0185695 	0
-3.07752 	3.07752 	0.005 	1.00526 	0.0134989 	0
-3.21208 	3.21208 	0.005 	1.00545 	0.0113816 	0
-3.30573 	3.30573 	0.005 	1.0056 	0.00910671 	0
-3.38848 	3.38848 	0.005 	1.00204 	0.00559558 	0
-3.54323 	3.54323 	0.005 	1.00208 	0.00410811 	0
-3.63759 	3.63759 	0.005 	1.00211 	0.00252665 	0
-3.72808 	3.72808 	0.005 	1.00011 	0.000854986 	0
-3.90537 	3.90537 	0.005 	1.00011 	0.000289082 	0
